lefte,2.0132338605094453e-08,
lefts,4.523255263677583e-08,
lefty,7.717100460880036e-08,602.0
legal,0.0001061148919689,1744.0
leger,2.4083903458205214e-08,
leges,1.4461800731169206e-07,
legge,6.726612969742973e-08,
leggy,1.0394837531180201e-07,1959.0
legit,1.6561584956775734e-07,
leman,2.3110066411646813e-08,
lemma,1.475353574278415e-06,
lemme,6.449371817041083e-08,
lemon,5.380898692237679e-06,2135.0
lemur,1.0013594824442864e-07,1314.0
lends,2.662170481926296e-06,
lenis,4.581775652212627e-08,
lense,5.7972235367742554e-08,
lento,3.4521451475200144e-08,
leone,2.6417729799277367e-08,
leper,4.609359376672728e-07,1813.0
lepra,2.6414304823418888e-08,
letup,5.2759580242423e-08,
leuco,5.0855165518726164e-08,
levee,1.2827737998577504e-06,
level,0.0002915868870331,1011.0
lever,3.858954369206913e-06,2148.0
leves,2.7381254579239567e-08,
levin,1.9119925465105332e-08,
levis,4.99997337755076e-08,
lewis,9.729918893697233e-08,
lexis,1.4640964835166414e-07,
liana,9.708747455761113e-08,
liang,1.7919073542316254e-07,
liars,5.349961367073775e-07,
libel,2.0154731828370133e-06,520.0
liber,3.0310099560892925e-07,
libra,6.2116196843931e-08,
libri,3.00939783812737e-07,
licht,4.012525028684877e-08,
licit,2.375094196338523e-07,
licks,4.624488713034225e-07,
lidar,4.548182761254794e-07,
liege,2.130157338342542e-07,482.0
liens,2.3164910533068904e-06,
liers,1.573723167780372e-08,
lieve,1.4307270539859474e-07,
lifer,6.766918581035952e-08,
lifes,2.676641693710735e-07,
lifts,2.967613631881249e-06,
light,0.0001799371020752,226.0
ligne,6.206782998674498e-08,
liked,2.090587122438592e-05,
liken,2.440414237980804e-07,1985.0
liker,1.965742404408388e-08,
likes,8.417586195719196e-06,
likin,3.0114659068658515e-08,
lilac,6.883954813474702e-07,389.0
limas,2.113828231564696e-08,
limbo,7.057960533529695e-07,1887.0
limbs,6.652688916801708e-06,
limed,1.4563462627847914e-07,
limen,4.60691146741965e-08,
limes,6.186810685449018e-07,
limey,3.4298771431906525e-08,
limit,5.951089297013823e-05,1655.0
limns,1.846759412060805e-08,
limos,6.28403943725431e-08,
limps,8.657955106627925e-08,
linac,3.150381034799921e-07,
linch,1.9883802906406345e-08,
lined,9.237068552465645e-06,
linen,4.310123954383016e-06,51.0
liner,3.277068763054558e-06,1586.0
lines,0.0001043782838678,
linga,1.277568101443194e-07,
lingo,2.7107290463845855e-07,1318.0
lings,1.0844691335165636e-07,
links,2.2287862029770623e-05,
linos,1.8165629488420264e-08,
linux,4.575242745830099e-08,
lions,2.682592009932705e-06,
lipid,7.224865403259173e-06,1725.0
liras,5.2057280015560535e-08,
lisle,1.9782609790297562e-08,
lisps,1.5503900350211098e-08,
lists,2.417404461084516e-05,
litas,1.9812396985785523e-08,
liter,3.993083516888874e-06,
lites,7.404294038337867e-08,
lithe,4.559161303063775e-07,1737.0
litho,1.8534794932634213e-07,
litre,2.045722058028332e-06,
lived,5.415956795332022e-05,
liven,1.5396322865512958e-07,
liver,2.460294144839281e-05,404.0
lives,6.968318266444839e-05,
livid,5.240805276685023e-07,1976.0
livre,3.216986974052816e-07,
llama,2.692709259122239e-07,808.0
llano,2.7926088090879376e-08,
loach,5.605737520397725e-08,
loads,1.3211771001806484e-05,
loams,3.637034081549473e-07,
loamy,1.1049031965626454e-06,2275.0
loans,3.892488317433162e-05,
loath,5.722234982385999e-07,695.0
lobar,2.3356058733270405e-07,
lobby,5.803840699627472e-06,745.0
lobed,9.63978948220756e-07,
lobes,3.6891304671371474e-06,
lobos,2.174543640265369e-08,
lobus,1.5800502919383064e-08,
local,0.0002409394166897,1101.0
lochs,1.1142507261752145e-07,
locis,5.897001805976744e-08,
locks,4.208238697174238e-06,
locos,8.544209045169285e-08,
locum,1.6287986710494805e-07,
locus,6.241900427994551e-06,1332.0
loden,1.475036469855695e-08,
lodes,1.395081389432562e-07,
lodge,3.7537635398621207e-06,1167.0
loess,7.48867810784759e-07,
lofts,2.252323352536223e-07,
lofty,2.8171478061267408e-06,467.0
logan,1.8529661520716445e-08,
loges,1.709687440509811e-08,
logia,3.595295591907188e-08,
logic,2.68365458396147e-05,1341.0
logie,1.4469292777263832e-08,
login,8.308804021694982e-07,2302.0
logoi,7.051801617308229e-08,
logon,2.5391636041760537e-07,
logos,1.2837204985771675e-06,
loins,7.14209578518421e-07,
lolls,2.7106569007173675e-08,
lolly,5.488990716173704e-08,
lomas,1.5325008888567025e-08,
loner,3.924812523337096e-07,
longa,1.5679868624829397e-07,
longe,1.8073537475515882e-07,
longs,7.189586267486447e-07,
looks,3.8778639645897786e-05,
looky,2.0436997854034196e-08,
looms,1.4685800192637545e-06,
loons,1.8238230936162842e-07,
loony,1.6076122463459797e-07,
loops,5.668327648891136e-06,
loopy,8.623006500840804e-08,89.0
loose,1.7490335540060187e-05,612.0
loots,2.33412844075076e-08,
loped,1.7119502928153453e-07,
lopes,2.7786739131840932e-08,
loral,1.5483232393975754e-08,
loran,5.9465894697297014e-08,
lords,3.117160431429511e-06,
lordy,1.4329586930372784e-08,
lores,9.2303473593347e-08,
loris,2.6340987169248823e-08,
lorry,9.126793645464204e-07,2149.0
losed,2.096332571532855e-08,
loser,1.4184246015247482e-06,374.0
loses,6.0736333307431776e-06,
lossy,2.860406902982504e-07,
lotic,8.871783833797056e-08,
lotos,1.6049679967267142e-08,
lotsa,2.0754302436643e-08,
lotta,1.1800532462302726e-07,
lotte,2.1241602023991392e-08,
lotto,8.523623058920293e-08,
lotus,1.5499318806178053e-06,
loued,2.202588796684779e-08,
lough,8.788524581859749e-08,
louis,1.6787402131512866e-07,
lound,4.40650890487504e-08,
loupe,5.5247516286272e-08,
lours,3.083129301195697e-08,
louse,4.590871020582199e-07,541.0
lousy,1.0337023718420824e-06,1665.0
louts,7.172429612012366e-08,
loved,3.0687273956573335e-05,
lover,9.682111440270093e-06,578.0
loves,8.677501091369777e-06,
lovey,6.32306138292904e-08,
lowed,3.2999414884216094e-07,
lower,0.0001481044701358,1127.0
lowly,1.3026768874624397e-06,289.0
loyal,6.804317144997185e-06,1235.0
lubed,2.5251419168981214e-08,
lubes,4.3567842222813624e-08,
luces,2.3058448892498974e-08,
lucid,1.5045336590446822e-06,1796.0
lucky,9.469869892200224e-06,714.0
lucre,9.679196999456965e-08,
ludes,3.2782246028872926e-08,
ludic,1.2428292658128726e-07,
lulls,1.2770209622203766e-07,
lumen,2.4490363421136863e-06,2029.0
lumps,1.3087262323097093e-06,
lumpy,5.203707672762903e-07,1652.0
lunar,4.023110127491236e-06,719.0
lunch,1.7204476116603472e-05,597.0
lunes,2.554837989166004e-08,
lunge,3.92419976265046e-07,1230.0
lungi,3.0483777990752973e-08,
lungs,8.339030464412645e-06,
lupin,1.6330312263335145e-07,
lupus,1.7072216053293233e-06,1720.0
lurch,5.269754655046199e-07,726.0
lured,1.1176134205470589e-06,
lures,6.212039863839891e-07,
lurid,6.456187156800297e-07,1091.0
lurks,4.410065736237812e-07,
lusts,4.241903548063419e-07,
lusty,4.480093986103384e-07,88.0
lusus,1.5253043876839456e-08,
lutea,2.9814378990522525e-07,
luted,4.2173569383408e-08,
lutes,1.0700490477688617e-07,
lyase,3.1435059582918257e-07,
lycee,5.328722376241047e-08,
lycra,2.49303273114343e-08,
lying,2.3344262190221345e-05,92.0
lymph,4.963820570083044e-06,684.0
lynch,2.684403258967905e-07,274.0
lyres,7.091727965757856e-08,
lyric,2.243934709440509e-06,1410.0
lysed,3.379600804009897e-07,
lyses,4.148382114266269e-08,
lysin,3.6229737148119056e-08,
lysis,1.4032463650437422e-06,
lytic,5.364863994827829e-07,
macaw,8.587821042738142e-08,814.0
maces,5.5789320896337816e-08,
mache,1.832057186845759e-07,
machi,2.846122605149049e-07,
macho,7.003390985005353e-07,1657.0
macro,5.943309620306536e-06,1854.0
madam,1.297538020708089e-06,401.0
madly,8.623895223536238e-07,2175.0
madre,1.809813221598233e-07,
mafia,4.719193869817673e-07,1118.0
mafic,1.0029695712887588e-06,
mages,1.970027541631225e-07,
magic,1.4129763439996167e-05,801.0
magma,1.8244533748656977e-06,2179.0
magus,9.745920309001125e-08,
mahua,2.976121292519452e-08,
maids,1.4152571827708016e-06,
mails,1.8980449169703209e-06,
maims,2.30340885210012e-08,
mains,1.5662816167605343e-06,
maire,2.7733314116318292e-08,
maist,4.082824432316556e-08,
maize,6.353592807499808e-06,1542.0
major,0.0002037339250091,20.0
maker,8.054328463913408e-06,1734.0
makes,0.0001142724591773,
malam,3.350471331486915e-08,
malar,1.7139572079827304e-07,
malas,2.6284631271522584e-08,
males,2.2104489635239587e-05,
malic,2.76993973216122e-07,
malik,3.821346091115174e-08,
malis,2.4714188064933757e-08,
malls,9.612488651100649e-07,
malts,1.0148189147685117e-07,
malty,3.643020619392701e-08,
malus,3.9572606489457486e-08,
mamas,7.16525655874989e-08,
mamba,3.7540915052147743e-08,
mambo,6.885137985079836e-08,2025.0
mamma,6.396669687092072e-07,2137.0
mammy,1.933825960520608e-07,1259.0
manas,1.012484113971368e-07,
manat,2.3591303195402706e-08,
mandi,4.4022768541651664e-08,
maneb,6.528938422789567e-08,
maned,6.312745881587034e-08,
manes,1.9889428898522965e-07,
manet,2.6496862126634825e-08,
manga,2.71334063270956e-07,600.0
mange,2.3462938173679506e-07,1268.0
mango,1.1232509996261796e-06,1574.0
mangy,1.4943655997967656e-07,2240.0
mania,1.3771411693142e-06,708.0
manic,1.4043493433746336e-06,1612.0
manis,2.5677374733135146e-08,
manly,1.3865474170415835e-06,2278.0
manna,4.661458734744883e-07,
manor,2.460714017615828e-06,354.0
manos,1.254676185169501e-07,
manse,1.626921057606978e-07,
manta,7.596956272948318e-08,
manto,2.9749094707653968e-08,
manus,1.817553962268903e-07,
maple,2.6946838943331385e-06,1280.0
marae,1.0833354856742972e-07,
march,8.91352710823412e-06,828.0
mares,7.607900522543787e-07,
marge,5.0768993702376975e-08,
maria,1.7496892354529336e-07,
marks,2.0711866054625715e-05,
marls,2.42850943905637e-07,
marly,1.466328162891273e-07,
marri,2.202205947376968e-08,
marry,1.4014869175298372e-05,27.0
marsh,3.286464798293309e-06,495.0
marts,1.272011699882114e-07,
masas,1.6759150884837483e-08,
maser,2.98271920797788e-07,
masks,3.920931358152302e-06,
mason,6.278878129251098e-07,792.0
massa,1.9826732568617445e-07,
masse,8.173175262982113e-07,176.0
massy,7.926273553948704e-08,
masts,8.469293186408322e-07,
matai,5.8001154794595785e-08,
match,2.4292260786751285e-05,2293.0
mated,1.0810738501731976e-06,
mater,1.061991100641535e-06,
mates,2.619072554352897e-06,
matey,4.5903498069321816e-08,850.0
maths,7.02498768703208e-07,
matin,8.90023156330244e-08,
matte,6.624212574024568e-07,
matzo,5.4543691270225744e-08,
mauls,2.7123559291908356e-08,
maund,9.021964554989381e-08,
mauri,1.894202934948908e-08,
mauve,4.543392219602538e-07,2045.0
maven,5.018971652948068e-08,
maxed,5.393795478259023e-08,
maxim,1.595849798832205e-06,50.0
maybe,3.173523497025599e-05,1848.0
mayor,7.254308311530622e-06,1176.0
mayst,1.1384352106347253e-07,
mazed,1.8323138135656336e-08,
mazes,2.506073724362068e-07,
mbira,3.1940846039191234e-08,
meads,4.7691751632328304e-08,
meals,1.121258190323715e-05,
mealy,1.813877219092319e-07,1947.0
meane,1.1851923702010937e-07,
means,0.0002496102525037,
meant,5.296593953971751e-05,931.0
meats,2.3531252782049705e-06,
meaty,3.769164416667081e-07,1291.0
mecca,2.094622672643709e-07,2198.0
mechs,2.074315784028613e-08,
medal,2.7655267922455098e-06,1274.0
media,6.373149168211966e-05,1360.0
medic,4.781678291010394e-07,1924.0
medii,3.2853291820345023e-08,
meets,1.4753996110812296e-05,
melas,5.2811397885932366e-08,
melba,2.1677784030060823e-08,
melds,6.947544012092524e-08,
melee,3.429029018775509e-07,601.0
melon,8.573942739076301e-07,1769.0
melts,2.050407549631928e-06,
memes,1.8796015140765122e-07,
memos,8.541142346984998e-07,
mends,8.368174775341687e-08,
mensa,4.442135406179659e-08,
mense,8.102107273089131e-08,
menta,2.9118273694450643e-08,
mento,4.0420536357999024e-08,
menus,2.2979361165198497e-06,
meows,2.195622396783392e-08,
merch,2.6978194025417686e-08,
mercs,1.9055623502461927e-08,
mercy,8.982861982076428e-06,2294.0
merde,2.7683151095914125e-08,
meres,3.393127013140429e-08,
merge,3.90389007407066e-06,1385.0
merit,1.3582530573330587e-05,446.0
merks,3.534257311699207e-08,
merle,1.678175326702558e-08,
merry,2.3302471117858658e-06,1951.0
mesal,6.37775749279257e-08,
mesas,2.0734037263991929e-07,
meses,3.509497926046379e-08,
mesic,4.2152762446789894e-07,
mesne,9.496896634431097e-08,
meson,1.0469444688965268e-06,
messy,1.719016386232397e-06,
mesto,1.9854062571766923e-08,
metal,5.910778447287157e-05,337.0
meted,5.775288798304246e-07,
meter,1.1793426356234704e-05,2173.0
metes,1.534648282586204e-07,
metho,3.258734832201071e-08,
metic,4.2603459000645226e-08,
metis,6.198688645042694e-08,
metol,2.1206037614796e-08,
metre,3.0659420690426487e-06,
metro,1.3304470815000967e-06,2106.0
mewed,5.646797752945078e-08,
mezzo,3.156119655045586e-07,
micas,2.0162786086075362e-07,
micht,2.2465446729569293e-08,
micra,1.9388570617895346e-08,
micro,9.456443467570351e-06,1275.0
middy,2.1138771142403812e-08,
midge,2.5633647510403534e-07,415.0
midst,9.460517294428427e-06,330.0
might,0.0003220393863739,686.0
miked,3.42477797232732e-08,
mikes,1.0305428517654037e-07,
milch,1.7655596039389824e-07,
miler,3.9506531521738e-08,
miles,6.628222516155802e-05,
milia,4.5186782848816166e-08,
milks,2.6093045079278455e-07,
milky,8.362972857867134e-07,2058.0
mille,1.9023617085167645e-07,
mills,8.794691761977447e-06,
milpa,5.976180588618263e-08,
mimed,1.2704887666359358e-07,
mimeo,6.315119219379995e-07,
mimes,1.4483613142601825e-07,
mimic,2.1557538661909347e-06,48.0
minae,1.7564069061393183e-08,
minas,6.964413771015645e-08,
mince,4.160788506624158e-07,304.0
minds,1.819819401134737e-05,
mined,3.368727470842714e-06,
miner,2.061880475139333e-06,1722.0
mines,1.175971178781765e-05,
minim,1.124694067300425e-07,1768.0
minis,1.748987219940546e-07,
minke,1.880790615160777e-07,
minks,5.479999742874497e-08,
minor,3.90684468584368e-05,991.0
mints,3.893062574888973e-07,
minty,6.698928038062491e-08,621.0
minus,7.800049643265083e-06,1793.0
mired,5.427984532957453e-07,
mires,1.1868110291857195e-07,
mirex,9.815053372719262e-08,
mirid,1.612036451881238e-08,
mirin,4.398670639282898e-08,
mirth,8.392075454821679e-07,2076.0
miser,3.0130377666637285e-07,2075.0
mises,4.314029638408101e-08,
missa,3.957507246354908e-08,
missy,1.1207127528223282e-07,1113.0
mists,8.393427469854941e-07,
misty,9.703622379220178e-07,
miter,1.952190811493893e-07,
mites,1.5337480442667584e-06,
mitis,6.62132379858349e-08,
mitre,1.5213974123184925e-07,
mitts,1.605193449449871e-07,
mixed,3.803089231951162e-05,
mixer,2.3807823981769617e-06,
mixes,2.3156305928750955e-06,
mixte,3.106652854967251e-08,
mixup,3.980648308754553e-08,
mizen,3.032911475742139e-08,
moans,7.339841369002898e-07,
moats,1.249438038541939e-07,
mocha,1.2198282750119916e-07,575.0
mochi,3.37988965704028e-08,
mocks,3.629365716051325e-07,
modal,4.3329610844011765e-06,1105.0
model,0.000205572919076,12.0
modem,4.493211989711199e-06,1968.0
moder,5.441302893416378e-07,
modes,2.1347061556298284e-05,
modus,1.0129895258614851e-06,
mogul,1.891357180028308e-07,1286.0
mohel,2.3758870764112322e-08,
moira,1.541253029202494e-08,
moire,2.001186381406228e-07,
moist,5.6706303985265546e-06,228.0
mokes,2.357141465125778e-08,
molal,1.587707679107098e-07,
molar,3.803199806498016e-06,796.0
molas,1.943219901434645e-08,
molds,1.792493155789998e-06,
moldy,2.686637762394639e-07,778.0
moles,1.6840480793689497e-06,
molly,5.440885264107464e-08,
molto,1.3300933375148817e-07,
molts,8.677736559548066e-08,
momma,3.096127206703159e-07,
mommy,5.139631169015502e-07,
monad,2.2251121109206906e-07,
monas,2.0282690815776053e-08,
monde,7.108973136382702e-07,
mondo,1.8844252167582453e-07,
money,0.0001595185659243,345.0
mongo,1.7506525855637277e-08,
monic,8.6782105910288e-08,
monie,2.007641096923862e-08,
monks,4.974509238309111e-06,
monos,2.60894542236656e-08,
monte,1.929997497995828e-07,
month,8.828727099171375e-05,265.0
mooch,2.9885873420454347e-08,
moods,2.266716021495085e-06,
moody,5.92894554074519e-07,1646.0
mooed,1.74808393715864e-08,
moong,4.085089216232518e-08,
moons,9.964869036593882e-07,
moony,3.1062913947721435e-08,
moors,4.53290346627e-07,
moose,1.2597910517797572e-06,2141.0
moots,3.5866685941243765e-08,
moped,2.0305471323922575e-07,
mopes,1.5161358639659285e-08,
morae,2.362487393270385e-08,
moral,5.346007317712065e-05,1757.0
moras,4.0215182917080486e-08,
moray,5.626644110634515e-08,
morel,7.894275661612939e-08,
mores,1.2207864733682071e-06,
morne,1.8137898774028826e-08,
moron,2.815204237549551e-07,742.0
morph,3.543578691278526e-07,1641.0
morse,5.57752956353852e-08,
morts,6.68868221964658e-08,
moses,3.784704970755115e-08,
mosey,3.66004145924137e-08,
mosso,1.9534516013663962e-08,
mossy,4.878733136592927e-07,2245.0
moste,7.104231080745649e-08,
moted,3.1062770045053866e-08,
motel,2.436393408515869e-06,1889.0
motes,1.8067803182475477e-07,
motet,2.193092765878646e-07,
moths,1.3647805872096797e-06,
motif,4.3211373031226685e-06,1253.0
motor,4.2529842685326005e-05,111.0
motte,8.964610991313294e-08,
motto,2.138175457275793e-06,419.0
motus,6.961969830854288e-08,
mould,2.894827412092127e-06,
moult,3.794308267401904e-07,99.0
mound,3.4622510020199114e-06,583.0
mount,6.430789708247175e-06,222.0
mourn,1.3668172880443308e-06,259.0
mouse,1.5189901623671177e-05,1356.0
mousy,1.1038861480017205e-07,
mouth,5.297224022797309e-05,2257.0
moved,7.824181848263834e-05,
mover,1.3467688154378265e-06,1448.0
moves,2.3584984373883343e-05,
movie,1.6269727548205993e-05,273.0
mowed,3.834958135939816e-07,
mower,6.434393969811936e-07,2091.0
moxie,3.2319505862687954e-08,
mucho,1.8004691668238593e-07,
mucin,3.852415582628055e-07,
mucks,2.4248249097524875e-08,
mucky,1.0251392339455378e-07,1357.0
mucro,4.623607735787517e-08,
mucus,1.9185030419066605e-06,1933.0
muddy,2.746469886005798e-06,651.0
mudra,1.3760572542764748e-07,
muffs,8.516287330451178e-08,
mufti,1.5584440561156042e-07,
muggy,1.5416769542753174e-07,
muhly,3.0859169983799006e-08,
mulch,9.70655322589664e-07,567.0
mulct,1.9066975447401545e-08,
mules,1.6693159477654262e-06,
mulga,5.7221941140994675e-08,
mulla,1.5867485316789497e-08,
mulls,5.4667565478894185e-08,
mummy,7.781225167491357e-07,514.0
mumps,5.844577844982268e-07,
munch,1.4989947089816268e-07,2124.0
mungo,6.814140220967602e-08,
munis,3.5295583131755846e-08,
muons,4.507734091419025e-07,
mural,1.637958771425474e-06,1730.0
murex,2.853140809833121e-08,
murid,3.6840393775605664e-08,
murky,1.0450272361595125e-06,1003.0
murre,2.4784021332990845e-08,
murti,2.7337017609596613e-08,
mused,1.3831584846002443e-06,
muses,4.104862534859422e-07,
mushy,3.478070021856184e-07,1775.0
music,7.80320401827339e-05,2194.0
musks,1.5242222319855615e-08,
musky,2.3590501371018042e-07,832.0
musth,2.010829668552816e-08,
musts,1.1726643833753769e-07,
musty,6.151331848514019e-07,556.0
mutch,1.692581600210019e-08,
muted,1.6297938498155418e-06,
mutes,1.660501362721334e-07,
mutts,4.235150159459522e-08,
muzak,1.919189370092056e-08,
muzzy,2.615167545627628e-08,
mylar,1.409846345978849e-07,
mynah,3.1610255533109926e-08,
myoid,2.6269135418033333e-08,
myoma,4.6130100237462566e-08,
myrrh,2.805860799526272e-07,1864.0
mysid,4.257701054832808e-08,
myths,5.52498933757306e-06,
nabob,4.0660165048223006e-08,
nacho,2.0783647570743468e-08,
nacre,6.157777058035662e-08,
nadir,5.787968677850585e-07,1279.0
naevi,5.327745316918709e-08,
nagas,3.3325910528958504e-08,
naiad,3.240015139738261e-08,
nails,4.968463149452873e-06,
naira,2.0463795886271893e-07,
naive,4.444740966391692e-06,948.0
naked,1.077270840141864e-05,
naled,2.5197804047749628e-08,
named,4.841904461500235e-05,
namer,1.8618427581884588e-08,
names,5.869263230124488e-05,
nance,3.4701739508591346e-07,
nancy,1.1384601066311009e-07,
nanny,7.414964355234587e-07,638.0
nanos,2.321427512441687e-08,
naped,3.3373961372262784e-08,
nappe,2.3702922455015602e-07,
nappy,1.7836662529191473e-07,
narco,9.70606686401254e-08,
narcs,1.7203428619438913e-08,
nares,1.6362223135502062e-07,
naris,3.786745484291032e-08,
nasal,5.496626163221663e-06,2114.0
nashi,1.660501371070211e-08,
nasty,3.372133539869537e-06,258.0
natal,1.0073552084577383e-06,294.0
natch,2.595413171491145e-08,
nates,9.422659800861768e-08,
natty,6.857640336477288e-08,
naval,1.1571399973036025e-05,8.0
navel,9.046354682595848e-07,1593.0
naves,7.201868875483796e-08,
navvy,4.541041793260092e-08,
nawab,5.868557259702811e-08,
nazir,2.3794531491816428e-08,
nazis,5.512070796243052e-08,
neaps,2.3123971661931363e-08,
nears,3.4134919815187457e-07,
neath,1.3691587383846126e-07,
necks,1.835661164477642e-06,
needs,0.0001479756142362,
needy,3.464858805273252e-06,449.0
negro,1.829165914841724e-06,
negus,1.9385008425132355e-08,
neigh,1.8801689236624957e-07,1767.0
neons,1.6633039834346164e-08,
neral,1.1640164023773993e-07,
nerds,1.0896282755190613e-07,
nerdy,9.483800494702877e-08,1476.0
nerka,1.0360842230383585e-07,
nerve,2.198562793637393e-05,757.0
nervy,8.5845099135895e-08,
nests,3.2832951001182665e-06,
never,0.0002568690985208,1354.0
nevus,3.3796222439264055e-07,
newed,1.732785125163616e-08,
newel,7.762070062256044e-08,
newer,4.945573136865278e-06,2139.0
newly,2.415909908449976e-05,2206.0
newsy,3.51801510944938e-08,
newts,1.117141115969389e-07,
nexus,1.9504164322370344e-06,
ngoma,2.505275324082845e-08,
nicer,8.212706029553374e-07,725.0
niche,3.488581344299746e-06,1946.0
nicht,1.6882541876839242e-06,
nicks,1.964547018928897e-07,
nicol,1.4477529801659728e-08,
nidus,1.1339790944475681e-07,
niece,2.6612339206621983e-06,639.0
nieve,1.7657562096928813e-08,
nifty,1.898503246877681e-07,
niger,4.727123257453058e-07,
night,0.0001294332237739,402.0
nihil,2.488504279085646e-07,
nikah,2.5269006416195338e-08,
niner,3.651092892908991e-08,
nines,1.8373651599290498e-07,
ninja,1.5021254110902937e-07,650.0
ninny,7.421384232486616e-08,1753.0
ninth,5.809419826618978e-06,1270.0
nippy,4.4504951972612624e-08,
niqab,2.7274454868775332e-08,
nisei,4.041715191860362e-08,
nisus,2.6066456406681482e-08,
niter,4.111492856395671e-08,
nitre,5.82894776002263e-08,
nitro,9.44810172995858e-07,
nitty,1.755855370788595e-07,
nival,1.824606897571357e-08,
nixed,6.190078259749043e-08,
nizam,2.293298099864672e-08,
noble,1.79661828042299e-05,1510.0
nobly,5.219392670596789e-07,1378.0
nodal,2.0352084243313585e-06,
noddy,2.0266054150397395e-08,
nodes,1.5179042184172432e-05,
nodus,1.96509289196456e-08,
nohow,4.2880167292480564e-08,
noils,2.1051989671505567e-08,
noirs,1.0183476561564933e-07,
noise,4.327960145019461e-05,1989.0
noisy,4.046876447318937e-06,1562.0
nomad,3.666463049967206e-07,1454.0
nomas,2.4789607522279767e-08,
nomen,2.79626138990352e-07,
nomes,5.4002676890263504e-08,
nomic,4.254838032125008e-07,
nomoi,2.7329231162553924e-08,
nomos,1.3636843085862437e-07,
nonce,1.706051098437911e-07,
nones,4.109969683696592e-08,
nonet,3.417269243577436e-08,
nonny,1.5492181031362406e-08,
nonyl,3.354612557515679e-08,
nooit,5.084844117320132e-08,
nooks,2.745194953490682e-07,
noons,2.3142105227691453e-08,
noose,6.412108757558599e-07,933.0
nopal,2.3167445117877613e-08,
norma,1.224081103146091e-07,
norms,1.4552692300640049e-05,
north,5.787504334875848e-05,1878.0
nosed,1.0230137843336706e-06,
noses,1.6967399142231442e-06,
nosey,8.213139690127494e-08,1814.0
notch,3.224619708817045e-06,1134.0
noted,8.793275206699036e-05,
notes,5.716204577765893e-05,
notum,3.1271041009972575e-08,
nouns,3.852039653793326e-06,
novae,2.116431504362027e-07,
novas,3.355423661588475e-08,
novel,3.913973978342256e-05,1404.0
novum,6.696555473695298e-08,
noway,2.3465415424084312e-08,
noyau,2.01240384356538e-08,
nubby,2.9953033706675575e-08,
nudes,2.841749261506266e-07,
nudge,6.541689342043356e-07,972.0
nudie,1.5434732345553926e-08,
nuked,2.1043434812462186e-08,
nukes,1.0180864364883749e-07,
nulla,2.48058874490198e-07,
nulls,1.3211311738814402e-07,
numbs,4.1742427647761814e-08,
numen,4.562843361810564e-08,
nurse,1.930175041707116e-05,722.0
nutty,3.048934640048629e-07,1860.0
nylon,2.765563549473881e-06,1949.0
nymph,6.848569319117815e-07,284.0
oaked,1.7691710330058896e-08,
oaken,1.597492237692677e-07,1289.0
oakum,5.924653478928121e-08,
oared,5.459143039843185e-08,
oases,3.886565843913559e-07,
oasis,1.0186317422267169e-06,
oaten,2.439183242941567e-08,
oaths,1.7183803265652386e-06,
obeah,5.395388903650655e-08,
obese,2.26652226274382e-06,1459.0
obeys,8.850013080063945e-07,
obiit,1.9900479095724682e-08,
obits,3.876059373908447e-08,
objet,1.580596966732628e-07,
oboes,1.5464580869206656e-07,
obols,3.1744058546223643e-08,
occam,3.191892876230895e-08,
occur,8.460179997200612e-05,2112.0
ocean,2.200510869442951e-05,870.0
ocher,1.511624637373643e-07,
ochre,5.904225974973087e-07,
octal,2.438590169617783e-07,448.0
octet,3.169034653183189e-07,606.0
octyl,1.384424293604525e-07,
oculi,1.250402472408041e-07,
odder,9.25128374973383e-08,1781.0
oddly,1.9600532039021344e-06,1497.0
odium,1.8015090020639945e-07,
odors,1.4275968214860767e-06,
odour,1.230366598292676e-06,
offal,3.591510579781243e-07,69.0
offed,2.467885174439744e-08,
offer,7.923829281935468e-05,1147.0
often,0.0002541407058015,897.0
ofter,7.839540122844823e-08,
ogham,1.8289157610595912e-08,
ogive,7.621481650232908e-08,
ogled,5.8606826911500334e-08,
ogres,1.2847367209189997e-07,
ohmic,5.805625517041335e-07,
oiled,9.061624223249964e-07,
oiler,1.6314042653675641e-07,
oints,3.1917063121333914e-08,
okapi,2.067071054767666e-08,
okays,1.7753314036639268e-08,
olden,4.65224701997613e-07,1681.0
older,5.57246278913226e-05,1693.0
oldie,3.831940885490327e-08,
oleic,4.325856224340896e-07,
olein,2.100261736082132e-08,
oleum,7.233554953245404e-08,
olive,7.124458225007402e-06,314.0
ollas,2.562671005179596e-08,
oller,1.703285162690804e-08,
ology,1.539386320814629e-07,
ombre,7.702176048951515e-08,530.0
omega,9.468349855978886e-07,1654.0
omens,4.82583983512086e-07,
omits,1.202122750783019e-06,
onely,3.704307442831123e-07,
oners,4.081827913893221e-08,
onion,5.075729541204055e-06,660.0
onium,4.631452418024652e-08,
onlay,5.0031667164773806e-08,
onset,1.3781114321318456e-05,456.0
ontic,1.6122028370091357e-07,
oohed,2.8636749509480808e-08,
oomph,5.895474270545265e-08,
oozed,3.426403920059329e-07,
oozes,2.256798828170759e-07,
opals,8.429820695710077e-08,
opens,1.12745010665094e-05,
opera,9.27862882235786e-06,1994.0
opine,1.576524540780611e-07,1718.0
oping,1.0937995462256825e-07,
opium,2.8928463325428312e-06,563.0
oppos,2.706544735886496e-08,
